danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature,name,artist
0.766,0.662,6,-11.788,0,0.0397,0.0867,2.82e-06,0.962,0.808,116.053,audio_features,2kaDIOcZx2WARb52smVMt4,spotify:track:2kaDIOcZx2WARb52smVMt4,https://api.spotify.com/v1/tracks/2kaDIOcZx2WARb52smVMt4,https://api.spotify.com/v1/audio-analysis/2kaDIOcZx2WARb52smVMt4,313596,4,Everything She Wants - Live,George Michael
0.493,0.665,9,-13.817,0,0.0424,0.117,0.0,0.159,0.877,152.644,audio_features,5AhRNIjYPBleR1lfHphcrE,spotify:track:5AhRNIjYPBleR1lfHphcrE,https://api.spotify.com/v1/tracks/5AhRNIjYPBleR1lfHphcrE,https://api.spotify.com/v1/audio-analysis/5AhRNIjYPBleR1lfHphcrE,270800,4,The Edge of Heaven,Wham!
0.714,0.877,7,-6.344,1,0.0616,0.00556,0.00204,0.237,0.766,124.96,audio_features,6HwgNXpldZ0WfY4kzJgexr,spotify:track:6HwgNXpldZ0WfY4kzJgexr,https://api.spotify.com/v1/tracks/6HwgNXpldZ0WfY4kzJgexr,https://api.spotify.com/v1/audio-analysis/6HwgNXpldZ0WfY4kzJgexr,411133,4,Flawless (Go to the City),George Michael
0.603,0.436,10,-14.096,0,0.0294,0.0764,0.0,0.77,0.214,98.011,audio_features,0BEtL2dM2M0r407t1pSQyV,spotify:track:0BEtL2dM2M0r407t1pSQyV,https://api.spotify.com/v1/tracks/0BEtL2dM2M0r407t1pSQyV,https://api.spotify.com/v1/audio-analysis/0BEtL2dM2M0r407t1pSQyV,379269,4,Father Figure - Live,George Michael
0.778,0.883,11,-6.959,0,0.0414,0.101,0.000121,0.82,0.83,108.525,audio_features,3RNMmYzx3PCP9vwesDW1wI,spotify:track:3RNMmYzx3PCP9vwesDW1wI,https://api.spotify.com/v1/tracks/3RNMmYzx3PCP9vwesDW1wI,https://api.spotify.com/v1/audio-analysis/3RNMmYzx3PCP9vwesDW1wI,336600,4,Star People '97,George Michael
0.433,0.181,10,-15.334,1,0.0328,0.841,0.0,0.688,0.148,114.776,audio_features,6qqSJIvxbhlgAfpbrYxVeH,spotify:track:6qqSJIvxbhlgAfpbrYxVeH,https://api.spotify.com/v1/tracks/6qqSJIvxbhlgAfpbrYxVeH,https://api.spotify.com/v1/audio-analysis/6qqSJIvxbhlgAfpbrYxVeH,329639,4,Praying for Time - Live,George Michael
0.345,0.407,10,-17.505,0,0.0354,0.0385,0.000135,0.136,0.254,128.047,audio_features,6DUOwZrTtDdIUWdhcwtmMb,spotify:track:6DUOwZrTtDdIUWdhcwtmMb,https://api.spotify.com/v1/tracks/6DUOwZrTtDdIUWdhcwtmMb,https://api.spotify.com/v1/audio-analysis/6DUOwZrTtDdIUWdhcwtmMb,434800,3,Cowboys and Angels,George Michael
0.389,0.203,5,-17.68,0,0.0345,0.918,1.35e-06,0.103,0.159,122.32,audio_features,1IiN25dDcmKq6ZHq2JxaQv,spotify:track:1IiN25dDcmKq6ZHq2JxaQv,https://api.spotify.com/v1/tracks/1IiN25dDcmKq6ZHq2JxaQv,https://api.spotify.com/v1/audio-analysis/1IiN25dDcmKq6ZHq2JxaQv,306551,3,They Won't Go When I Go - Remastered,George Michael
0.794,0.788,2,-9.256,1,0.0978,0.162,9.15e-05,0.649,0.789,118.669,audio_features,79TtYMG2bN6aCwNqrRFcd8,spotify:track:79TtYMG2bN6aCwNqrRFcd8,https://api.spotify.com/v1/tracks/79TtYMG2bN6aCwNqrRFcd8,https://api.spotify.com/v1/audio-analysis/79TtYMG2bN6aCwNqrRFcd8,401960,4,Wham Rap! (Enjoy What You Do?),Wham!
0.605,0.243,4,-15.602,0,0.028,0.243,0.0712,0.113,0.161,136.79,audio_features,1W19bowAmX4WJusclbWIbM,spotify:track:1W19bowAmX4WJusclbWIbM,https://api.spotify.com/v1/tracks/1W19bowAmX4WJusclbWIbM,https://api.spotify.com/v1/audio-analysis/1W19bowAmX4WJusclbWIbM,330800,4,You Have Been Loved,George Michael
0.445,0.3,7,-14.064,1,0.0308,0.495,0.0,0.126,0.387,61.821,audio_features,6pgwx5ErcvcYwnkYuck1L1,spotify:track:6pgwx5ErcvcYwnkYuck1L1,https://api.spotify.com/v1/tracks/6pgwx5ErcvcYwnkYuck1L1,https://api.spotify.com/v1/audio-analysis/6pgwx5ErcvcYwnkYuck1L1,198234,5,Something to Save - Remastered,George Michael
0.568,0.158,7,-14.224,1,0.0341,0.661,0.0,0.0949,0.254,139.511,audio_features,0HTsWXCXgXNWUP0hUTnfnp,spotify:track:0HTsWXCXgXNWUP0hUTnfnp,https://api.spotify.com/v1/tracks/0HTsWXCXgXNWUP0hUTnfnp,https://api.spotify.com/v1/audio-analysis/0HTsWXCXgXNWUP0hUTnfnp,147482,4,Waiting (Reprise) - Remastered,George Michael
0.698,0.39,0,-14.297,1,0.0327,0.159,2.05e-05,0.123,0.632,129.973,audio_features,1dBjIOqSrvbc5ovzKHl8EL,spotify:track:1dBjIOqSrvbc5ovzKHl8EL,https://api.spotify.com/v1/tracks/1dBjIOqSrvbc5ovzKHl8EL,https://api.spotify.com/v1/audio-analysis/1dBjIOqSrvbc5ovzKHl8EL,199200,4,Desafinado (with Astrud Gilberto),"George Michael,Astrud Gilberto"
0.514,0.392,2,-13.451,0,0.0312,0.0637,0.000126,0.941,0.112,148.061,audio_features,432ZQ4Y80ldZKJQYhEG8xF,spotify:track:432ZQ4Y80ldZKJQYhEG8xF,https://api.spotify.com/v1/tracks/432ZQ4Y80ldZKJQYhEG8xF,https://api.spotify.com/v1/audio-analysis/432ZQ4Y80ldZKJQYhEG8xF,347565,4,Older - Live,George Michael
0.852,0.73,11,-9.918,1,0.041,0.157,0.0,0.799,0.946,105.017,audio_features,1OgHmtpQItAfUeYEySAnk1,spotify:track:1OgHmtpQItAfUeYEySAnk1,https://api.spotify.com/v1/tracks/1OgHmtpQItAfUeYEySAnk1,https://api.spotify.com/v1/audio-analysis/1OgHmtpQItAfUeYEySAnk1,375637,4,Star People - Live,George Michael
0.64,0.737,2,-10.212,0,0.0796,0.154,0.00551,0.0724,0.75,88.599,audio_features,37yysqdmMJFcvMeRZM1SXP,spotify:track:37yysqdmMJFcvMeRZM1SXP,https://api.spotify.com/v1/tracks/37yysqdmMJFcvMeRZM1SXP,https://api.spotify.com/v1/audio-analysis/37yysqdmMJFcvMeRZM1SXP,265779,4,Soul Free - Special Radio Edit,George Michael
0.362,0.159,11,-17.144,1,0.0292,0.97,4e-05,0.119,0.115,158.536,audio_features,2q1lPD9JAnCo5TDDrbC9Tm,spotify:track:2q1lPD9JAnCo5TDDrbC9Tm,https://api.spotify.com/v1/tracks/2q1lPD9JAnCo5TDDrbC9Tm,https://api.spotify.com/v1/audio-analysis/2q1lPD9JAnCo5TDDrbC9Tm,239174,4,Mothers Pride - Remastered,George Michael
0.522,0.664,0,-6.72,0,0.157,0.102,0.0,0.302,0.37,119.793,audio_features,3h8WBhNnafO0wzsEnGeJfX,spotify:track:3h8WBhNnafO0wzsEnGeJfX,https://api.spotify.com/v1/tracks/3h8WBhNnafO0wzsEnGeJfX,https://api.spotify.com/v1/audio-analysis/3h8WBhNnafO0wzsEnGeJfX,164176,5,Guitar - Spotify Studio 100 Recording,"Ricky Rich,Blizzy"
0.8,0.521,7,-9.362,0,0.224,0.333,1.73e-06,0.0981,0.396,102.991,audio_features,0r6uP3bakGB2SlfA5JEotS,spotify:track:0r6uP3bakGB2SlfA5JEotS,https://api.spotify.com/v1/tracks/0r6uP3bakGB2SlfA5JEotS,https://api.spotify.com/v1/audio-analysis/0r6uP3bakGB2SlfA5JEotS,171845,4,Mimosa,Dree Low
0.841,0.788,1,-6.346,0,0.092,0.0618,0.000356,0.123,0.786,98.99,audio_features,1T43ASu3jRDUOtv80ebNJO,spotify:track:1T43ASu3jRDUOtv80ebNJO,https://api.spotify.com/v1/tracks/1T43ASu3jRDUOtv80ebNJO,https://api.spotify.com/v1/audio-analysis/1T43ASu3jRDUOtv80ebNJO,216000,4,GANG GANG,"HAVAL,Manny Flaco"
0.747,0.575,1,-9.687,0,0.126,0.417,0.0,0.107,0.637,139.971,audio_features,2dTCGgZ3e6kzPpYXcn0PWM,spotify:track:2dTCGgZ3e6kzPpYXcn0PWM,https://api.spotify.com/v1/tracks/2dTCGgZ3e6kzPpYXcn0PWM,https://api.spotify.com/v1/audio-analysis/2dTCGgZ3e6kzPpYXcn0PWM,138857,4,BILZERIAN,Owen
0.835,0.434,4,-13.405,0,0.324,0.658,1.1e-05,0.179,0.683,137.019,audio_features,1WaSCd7JozkKsGEM4Ps2Sg,spotify:track:1WaSCd7JozkKsGEM4Ps2Sg,https://api.spotify.com/v1/tracks/1WaSCd7JozkKsGEM4Ps2Sg,https://api.spotify.com/v1/audio-analysis/1WaSCd7JozkKsGEM4Ps2Sg,210219,4,PACMAN,Thrife
0.681,0.63,1,-6.325,0,0.167,0.32,0.0,0.156,0.572,132.003,audio_features,43cM4eJO1So9iyNy8nfnpc,spotify:track:43cM4eJO1So9iyNy8nfnpc,https://api.spotify.com/v1/tracks/43cM4eJO1So9iyNy8nfnpc,https://api.spotify.com/v1/audio-analysis/43cM4eJO1So9iyNy8nfnpc,151818,4,BARA OM NI VISSTE,"Dizzy,Manny Flaco"
0.89,0.434,6,-9.354,0,0.111,0.174,6.77e-06,0.183,0.702,101.976,audio_features,0TbhnLSaFCMudsUYW5R6tM,spotify:track:0TbhnLSaFCMudsUYW5R6tM,https://api.spotify.com/v1/tracks/0TbhnLSaFCMudsUYW5R6tM,https://api.spotify.com/v1/audio-analysis/0TbhnLSaFCMudsUYW5R6tM,136471,4,2 MÄÄG,"Jiggz,Rami"
0.746,0.501,8,-9.999,0,0.367,0.506,0.0,0.0932,0.638,145.182,audio_features,5NhTe17C9qIdm3PKIZAaKr,spotify:track:5NhTe17C9qIdm3PKIZAaKr,https://api.spotify.com/v1/tracks/5NhTe17C9qIdm3PKIZAaKr,https://api.spotify.com/v1/audio-analysis/5NhTe17C9qIdm3PKIZAaKr,148965,4,TROLLKARLEN,"Z.E,Dree Low"
0.888,0.49,0,-11.069,0,0.177,0.493,0.0,0.127,0.341,101.995,audio_features,6iER04297rrIrzVZ8PnFZP,spotify:track:6iER04297rrIrzVZ8PnFZP,https://api.spotify.com/v1/tracks/6iER04297rrIrzVZ8PnFZP,https://api.spotify.com/v1/audio-analysis/6iER04297rrIrzVZ8PnFZP,164706,4,100,24K
0.72,0.47,10,-6.922,0,0.224,0.626,3.7e-05,0.138,0.208,85.496,audio_features,3R9KvtovDyPBPtBqiulmoq,spotify:track:3R9KvtovDyPBPtBqiulmoq,https://api.spotify.com/v1/tracks/3R9KvtovDyPBPtBqiulmoq,https://api.spotify.com/v1/audio-analysis/3R9KvtovDyPBPtBqiulmoq,185263,4,1942,Ant Wan
0.777,0.695,11,-7.055,0,0.0887,0.00411,0.0,0.146,0.631,100.033,audio_features,2hYNimCc8MwLGMzCZI4IfR,spotify:track:2hYNimCc8MwLGMzCZI4IfR,https://api.spotify.com/v1/tracks/2hYNimCc8MwLGMzCZI4IfR,https://api.spotify.com/v1/audio-analysis/2hYNimCc8MwLGMzCZI4IfR,164400,4,fuego (feat. GABIFUEGO) - Spotify Studio 100 Recording,"Musti,Jelassi,GABIFUEGO"
0.853,0.422,5,-11.111,0,0.157,0.704,4.53e-06,0.103,0.722,125.002,audio_features,0QeXCsxM80W5wOFvH3OX8O,spotify:track:0QeXCsxM80W5wOFvH3OX8O,https://api.spotify.com/v1/tracks/0QeXCsxM80W5wOFvH3OX8O,https://api.spotify.com/v1/audio-analysis/0QeXCsxM80W5wOFvH3OX8O,233280,4,No Action,Juice
0.956,0.458,10,-9.741,1,0.447,0.00847,1.16e-06,0.0921,0.919,127.103,audio_features,1al9NSR2JaE909mGzk7XdM,spotify:track:1al9NSR2JaE909mGzk7XdM,https://api.spotify.com/v1/tracks/1al9NSR2JaE909mGzk7XdM,https://api.spotify.com/v1/audio-analysis/1al9NSR2JaE909mGzk7XdM,134409,4,Hållkäften,B.Baby
0.935,0.474,2,-9.525,1,0.222,0.393,0.00157,0.07,0.577,111.046,audio_features,4hsTQQgfBnBgtBkTGKWS1G,spotify:track:4hsTQQgfBnBgtBkTGKWS1G,https://api.spotify.com/v1/tracks/4hsTQQgfBnBgtBkTGKWS1G,https://api.spotify.com/v1/audio-analysis/4hsTQQgfBnBgtBkTGKWS1G,129987,4,Samma gamla vanliga,A36
0.715,0.501,10,-9.878,0,0.37,0.706,0.0,0.107,0.828,106.223,audio_features,4eurS25EHXaOdedypNSoch,spotify:track:4eurS25EHXaOdedypNSoch,https://api.spotify.com/v1/tracks/4eurS25EHXaOdedypNSoch,https://api.spotify.com/v1/audio-analysis/4eurS25EHXaOdedypNSoch,137547,4,Dybala,K27
0.873,0.495,1,-8.696,0,0.206,0.281,0.0,0.164,0.628,96.02,audio_features,4afAxtcZ59NJsOQsxnLtOd,spotify:track:4afAxtcZ59NJsOQsxnLtOd,https://api.spotify.com/v1/tracks/4afAxtcZ59NJsOQsxnLtOd,https://api.spotify.com/v1/audio-analysis/4afAxtcZ59NJsOQsxnLtOd,144490,4,Trendsetter,"23,Einár"
0.617,0.606,7,-8.443,1,0.359,0.295,2.46e-05,0.109,0.726,103.891,audio_features,5T2JZCDT0QyyKw4dBr65LG,spotify:track:5T2JZCDT0QyyKw4dBr65LG,https://api.spotify.com/v1/tracks/5T2JZCDT0QyyKw4dBr65LG,https://api.spotify.com/v1/audio-analysis/5T2JZCDT0QyyKw4dBr65LG,196154,4,SSM LS,"Dree Low,Einár"
0.767,0.426,2,-8.973,0,0.0952,0.488,0.0,0.286,0.572,102.164,audio_features,2HZtKkYg58M4kAElI4qBj6,spotify:track:2HZtKkYg58M4kAElI4qBj6,https://api.spotify.com/v1/tracks/2HZtKkYg58M4kAElI4qBj6,https://api.spotify.com/v1/audio-analysis/2HZtKkYg58M4kAElI4qBj6,125000,4,Blue,"Aden,B.Baby"
0.802,0.503,9,-11.117,0,0.0683,0.16,1.31e-05,0.0876,0.505,140.161,audio_features,6aGZ84rnaFDwjpbSgjweGj,spotify:track:6aGZ84rnaFDwjpbSgjweGj,https://api.spotify.com/v1/tracks/6aGZ84rnaFDwjpbSgjweGj,https://api.spotify.com/v1/audio-analysis/6aGZ84rnaFDwjpbSgjweGj,150857,4,Art Of War,GULEED
0.639,0.522,6,-6.733,1,0.434,0.537,0.0,0.0819,0.384,169.61,audio_features,6IgMLWNcxP1vONuQSIDEpk,spotify:track:6IgMLWNcxP1vONuQSIDEpk,https://api.spotify.com/v1/tracks/6IgMLWNcxP1vONuQSIDEpk,https://api.spotify.com/v1/audio-analysis/6IgMLWNcxP1vONuQSIDEpk,189184,4,Malaika,Ant Wan
0.772,0.528,6,-8.63,0,0.117,0.304,0.0,0.327,0.615,100.013,audio_features,2vTin2H3idCl2nuc3CqdPR,spotify:track:2vTin2H3idCl2nuc3CqdPR,https://api.spotify.com/v1/tracks/2vTin2H3idCl2nuc3CqdPR,https://api.spotify.com/v1/audio-analysis/2vTin2H3idCl2nuc3CqdPR,136200,4,ICE,Ricky Rich
0.826,0.681,10,-8.892,0,0.0722,0.214,0.0001,0.127,0.709,102.026,audio_features,64XXO5HiF1jMpJ1c2gIt6a,spotify:track:64XXO5HiF1jMpJ1c2gIt6a,https://api.spotify.com/v1/tracks/64XXO5HiF1jMpJ1c2gIt6a,https://api.spotify.com/v1/audio-analysis/64XXO5HiF1jMpJ1c2gIt6a,152518,4,ODDSEN,"2.clock,Mackan,Rami"
0.496,0.682,7,-8.36,1,0.209,0.556,0.00105,0.569,0.835,102.975,audio_features,6NR5DnNyUx5dWrxMy0OxHo,spotify:track:6NR5DnNyUx5dWrxMy0OxHo,https://api.spotify.com/v1/tracks/6NR5DnNyUx5dWrxMy0OxHo,https://api.spotify.com/v1/audio-analysis/6NR5DnNyUx5dWrxMy0OxHo,149434,4,Birkin Bag,"Dree Low,Owen"
0.628,0.729,10,-5.313,0,0.129,0.094,0.0,0.0695,0.878,174.792,audio_features,4tGPi30jgutml0z5QgNd8Q,spotify:track:4tGPi30jgutml0z5QgNd8Q,https://api.spotify.com/v1/tracks/4tGPi30jgutml0z5QgNd8Q,https://api.spotify.com/v1/audio-analysis/4tGPi30jgutml0z5QgNd8Q,165516,4,Gamora,"Hov1,Einár"
0.629,0.392,11,-12.156,0,0.263,0.394,1.4e-05,0.112,0.502,93.175,audio_features,6gdG1GEMheZaTk8MwAo0iu,spotify:track:6gdG1GEMheZaTk8MwAo0iu,https://api.spotify.com/v1/tracks/6gdG1GEMheZaTk8MwAo0iu,https://api.spotify.com/v1/audio-analysis/6gdG1GEMheZaTk8MwAo0iu,134362,4,Brown liquor,"Aden,Yasin"
0.848,0.542,6,-11.348,0,0.118,0.112,8.24e-05,0.123,0.175,102.713,audio_features,3SsJveCh3DTF52NbhCEYg8,spotify:track:3SsJveCh3DTF52NbhCEYg8,https://api.spotify.com/v1/tracks/3SsJveCh3DTF52NbhCEYg8,https://api.spotify.com/v1/audio-analysis/3SsJveCh3DTF52NbhCEYg8,141898,3,På Riktigt,"Adel,Aj B"
0.777,0.499,6,-11.762,0,0.479,0.131,0.0,0.073,0.433,94.86,audio_features,5fGQJ6cfJi1fJoeJqItb3r,spotify:track:5fGQJ6cfJi1fJoeJqItb3r,https://api.spotify.com/v1/tracks/5fGQJ6cfJi1fJoeJqItb3r,https://api.spotify.com/v1/audio-analysis/5fGQJ6cfJi1fJoeJqItb3r,156632,4,BARA BRÖDER,P.J
0.784,0.526,5,-10.701,0,0.0673,0.561,0.00168,0.156,0.46,112.052,audio_features,6WIEZZen8GWqShkEGBpCzJ,spotify:track:6WIEZZen8GWqShkEGBpCzJ,https://api.spotify.com/v1/tracks/6WIEZZen8GWqShkEGBpCzJ,https://api.spotify.com/v1/audio-analysis/6WIEZZen8GWqShkEGBpCzJ,140357,4,ONDA ÖGAT,"Z.E,Adel"
0.548,0.578,4,-8.219,0,0.33,0.193,0.0,0.252,0.574,81.934,audio_features,73T5OtKwf4VJWH6c7YRj71,spotify:track:73T5OtKwf4VJWH6c7YRj71,https://api.spotify.com/v1/tracks/73T5OtKwf4VJWH6c7YRj71,https://api.spotify.com/v1/audio-analysis/73T5OtKwf4VJWH6c7YRj71,135492,5,HIGH ROLLERS,Shiro
0.773,0.751,9,-4.906,0,0.316,0.549,0.0,0.335,0.799,98.104,audio_features,6T5FJhpJcY7lH2PLO1Htg0,spotify:track:6T5FJhpJcY7lH2PLO1Htg0,https://api.spotify.com/v1/tracks/6T5FJhpJcY7lH2PLO1Htg0,https://api.spotify.com/v1/audio-analysis/6T5FJhpJcY7lH2PLO1Htg0,134304,4,COMMANDO,SINAN
0.92,0.392,4,-11.678,0,0.441,0.0368,0.0,0.111,0.229,128.104,audio_features,6TFxM9hKnSGn89swVA6x93,spotify:track:6TFxM9hKnSGn89swVA6x93,https://api.spotify.com/v1/tracks/6TFxM9hKnSGn89swVA6x93,https://api.spotify.com/v1/audio-analysis/6TFxM9hKnSGn89swVA6x93,112742,3,Botten,"E4an,Yasin"
0.916,0.56,11,-8.839,0,0.111,0.407,0.0,0.102,0.627,103.014,audio_features,3JiGS0rwBHJjNRmBNxWOmq,spotify:track:3JiGS0rwBHJjNRmBNxWOmq,https://api.spotify.com/v1/tracks/3JiGS0rwBHJjNRmBNxWOmq,https://api.spotify.com/v1/audio-analysis/3JiGS0rwBHJjNRmBNxWOmq,158447,4,DESTRUKTIV,"Z.E,Rami"
0.848,0.701,6,-6.942,0,0.378,0.778,0.0,0.0963,0.549,105.064,audio_features,1gxUJ7Q1Wr2nCOyxCHpOn4,spotify:track:1gxUJ7Q1Wr2nCOyxCHpOn4,https://api.spotify.com/v1/tracks/1gxUJ7Q1Wr2nCOyxCHpOn4,https://api.spotify.com/v1/audio-analysis/1gxUJ7Q1Wr2nCOyxCHpOn4,130857,4,FUCK YOU,Greekazo
0.732,0.546,6,-7.347,0,0.487,0.258,0.0,0.106,0.326,158.12,audio_features,2luC55OTGmXDoKZDRaZMEg,spotify:track:2luC55OTGmXDoKZDRaZMEg,https://api.spotify.com/v1/tracks/2luC55OTGmXDoKZDRaZMEg,https://api.spotify.com/v1/audio-analysis/2luC55OTGmXDoKZDRaZMEg,139133,3,Arrivederci,Malik Dalasi
0.911,0.804,4,-8.15,0,0.281,0.135,8.98e-06,0.102,0.416,105.008,audio_features,0caVEk3gsYPpKVpX4DaoFG,spotify:track:0caVEk3gsYPpKVpX4DaoFG,https://api.spotify.com/v1/tracks/0caVEk3gsYPpKVpX4DaoFG,https://api.spotify.com/v1/audio-analysis/0caVEk3gsYPpKVpX4DaoFG,175911,4,Rush på rush,Junior10
0.723,0.533,9,-9.128,0,0.102,0.17,0.0,0.191,0.581,184.077,audio_features,0N6i8CNCbfASikClfmw2KV,spotify:track:0N6i8CNCbfASikClfmw2KV,https://api.spotify.com/v1/tracks/0N6i8CNCbfASikClfmw2KV,https://api.spotify.com/v1/audio-analysis/0N6i8CNCbfASikClfmw2KV,187872,4,Mami,10an
0.595,0.748,10,-6.355,0,0.0729,0.0588,0.000392,0.117,0.397,89.076,audio_features,6wsQCp7TKGgNOSAA1w0FWH,spotify:track:6wsQCp7TKGgNOSAA1w0FWH,https://api.spotify.com/v1/tracks/6wsQCp7TKGgNOSAA1w0FWH,https://api.spotify.com/v1/audio-analysis/6wsQCp7TKGgNOSAA1w0FWH,156923,4,"Kvar II, Pt. 2","Moewgli,5iftyy"
0.595,0.693,6,-6.74,0,0.162,0.0757,5.26e-06,0.0912,0.34,112.011,audio_features,3ih9wT5Q2RbxiChjyy83tt,spotify:track:3ih9wT5Q2RbxiChjyy83tt,https://api.spotify.com/v1/tracks/3ih9wT5Q2RbxiChjyy83tt,https://api.spotify.com/v1/audio-analysis/3ih9wT5Q2RbxiChjyy83tt,188811,4,Sticky 45,"N Kayani,Ramme"
0.702,0.496,9,-8.045,0,0.233,0.0583,0.0,0.108,0.486,100.074,audio_features,1MCnbSwACskvVmgeQ5Dkm4,spotify:track:1MCnbSwACskvVmgeQ5Dkm4,https://api.spotify.com/v1/tracks/1MCnbSwACskvVmgeQ5Dkm4,https://api.spotify.com/v1/audio-analysis/1MCnbSwACskvVmgeQ5Dkm4,165150,4,TIARA,4yye
0.736,0.586,6,-8.534,0,0.295,0.31,0.0,0.117,0.239,99.946,audio_features,4SzEZww6hioust89i5FexD,spotify:track:4SzEZww6hioust89i5FexD,https://api.spotify.com/v1/tracks/4SzEZww6hioust89i5FexD,https://api.spotify.com/v1/audio-analysis/4SzEZww6hioust89i5FexD,213087,4,Min historia,MIGI
0.607,0.696,2,-5.84,0,0.194,0.0161,0.0,0.101,0.241,74.655,audio_features,0OFjTuFhMuh0axXKxTNQOm,spotify:track:0OFjTuFhMuh0axXKxTNQOm,https://api.spotify.com/v1/tracks/0OFjTuFhMuh0axXKxTNQOm,https://api.spotify.com/v1/audio-analysis/0OFjTuFhMuh0axXKxTNQOm,188812,3,Mosades,"Nineb Youk,Ricky Rich,Tsino"
0.757,0.662,1,-9.487,1,0.24,0.838,5.18e-06,0.0888,0.581,139.972,audio_features,69rqiKRhR9b8ex9Hz9sBBd,spotify:track:69rqiKRhR9b8ex9Hz9sBBd,https://api.spotify.com/v1/tracks/69rqiKRhR9b8ex9Hz9sBBd,https://api.spotify.com/v1/audio-analysis/69rqiKRhR9b8ex9Hz9sBBd,206535,4,Get Hot,2M
0.74,0.545,8,-11.001,1,0.291,0.479,0.0,0.11,0.197,100.216,audio_features,6tTZfzCuQxamzX7DlNC0hh,spotify:track:6tTZfzCuQxamzX7DlNC0hh,https://api.spotify.com/v1/tracks/6tTZfzCuQxamzX7DlNC0hh,https://api.spotify.com/v1/audio-analysis/6tTZfzCuQxamzX7DlNC0hh,187200,4,Sätter Dom På Plats,Einár
0.715,0.68,11,-6.572,0,0.365,0.19,0.0,0.0821,0.27,99.585,audio_features,2G6MOlVABSJrIj7B3BWEln,spotify:track:2G6MOlVABSJrIj7B3BWEln,https://api.spotify.com/v1/tracks/2G6MOlVABSJrIj7B3BWEln,https://api.spotify.com/v1/audio-analysis/2G6MOlVABSJrIj7B3BWEln,153572,4,Döden,JB
0.811,0.589,2,-8.53,0,0.299,0.435,0.0,0.0908,0.386,99.962,audio_features,4YCEiC5opolFKDKQVO7O4K,spotify:track:4YCEiC5opolFKDKQVO7O4K,https://api.spotify.com/v1/tracks/4YCEiC5opolFKDKQVO7O4K,https://api.spotify.com/v1/audio-analysis/4YCEiC5opolFKDKQVO7O4K,143750,4,INGA G'S I HIMLEN,Gee Dixon
0.762,0.638,6,-6.736,1,0.425,0.401,0.0,0.105,0.459,159.977,audio_features,6Ij25Zxb0QIOP9rb8vq0pb,spotify:track:6Ij25Zxb0QIOP9rb8vq0pb,https://api.spotify.com/v1/tracks/6Ij25Zxb0QIOP9rb8vq0pb,https://api.spotify.com/v1/audio-analysis/6Ij25Zxb0QIOP9rb8vq0pb,159750,5,La Dame Bleue,Yasin
0.951,0.48,3,-14.022,1,0.0898,0.136,0.000153,0.0922,0.756,130.029,audio_features,7J77IQg9WVimT1D5R4AehO,spotify:track:7J77IQg9WVimT1D5R4AehO,https://api.spotify.com/v1/tracks/7J77IQg9WVimT1D5R4AehO,https://api.spotify.com/v1/audio-analysis/7J77IQg9WVimT1D5R4AehO,134606,4,NO CAP TALK,Biggie Juke
0.707,0.631,1,-7.619,0,0.313,0.125,0.000195,0.141,0.391,184.042,audio_features,5jcJb1IMXOlhvZYGhNkVtX,spotify:track:5jcJb1IMXOlhvZYGhNkVtX,https://api.spotify.com/v1/tracks/5jcJb1IMXOlhvZYGhNkVtX,https://api.spotify.com/v1/audio-analysis/5jcJb1IMXOlhvZYGhNkVtX,180000,3,On My Grind,Juice
0.843,0.412,4,-10.692,0,0.056,0.428,0.00766,0.153,0.385,123.018,audio_features,25tyhi03ht0KND1INq1JHF,spotify:track:25tyhi03ht0KND1INq1JHF,https://api.spotify.com/v1/tracks/25tyhi03ht0KND1INq1JHF,https://api.spotify.com/v1/audio-analysis/25tyhi03ht0KND1INq1JHF,179512,4,ENDZ,GULEED
0.891,0.579,8,-8.764,0,0.0877,0.156,0.0,0.126,0.935,121.067,audio_features,0NEXZgWbqGeffxP88METRk,spotify:track:0NEXZgWbqGeffxP88METRk,https://api.spotify.com/v1/tracks/0NEXZgWbqGeffxP88METRk,https://api.spotify.com/v1/audio-analysis/0NEXZgWbqGeffxP88METRk,144920,4,Tamaka,A36
0.795,0.634,4,-9.284,0,0.0821,0.246,0.0,0.174,0.727,117.958,audio_features,07jtEjDCrK0dlkhhU6aWDb,spotify:track:07jtEjDCrK0dlkhhU6aWDb,https://api.spotify.com/v1/tracks/07jtEjDCrK0dlkhhU6aWDb,https://api.spotify.com/v1/audio-analysis/07jtEjDCrK0dlkhhU6aWDb,183051,4,Ah Anne,"DnoteOnDaBeat,Ricky Rich,SINAN"
0.832,0.596,5,-8.601,1,0.14,0.221,0.0,0.105,0.469,106.944,audio_features,1FfMmytm8clySUp1PIOXFc,spotify:track:1FfMmytm8clySUp1PIOXFc,https://api.spotify.com/v1/tracks/1FfMmytm8clySUp1PIOXFc,https://api.spotify.com/v1/audio-analysis/1FfMmytm8clySUp1PIOXFc,127290,4,ALLT SÅNT,Sarettii
