uri,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature,name,artist
spotify:track:3CKLPDN1AIOYa7QPpy6oDH,0.488,0.595,2,-9.074,1,0.0533,0.0421,0.000465,0.143,0.732,128.013,235467,4,Cars,Gary Numan
spotify:track:3ExqReC2xLcMJvS4OVHKh5,0.52,0.481,6,-10.568,0,0.0331,0.322,3.57e-06,0.045,0.624,168.831,356400,4,Cruisin',Smokey Robinson
spotify:track:1wouF9mtyiwZDYiq5YElaq,0.837,0.703,9,-9.385,0,0.0415,0.415,2.73e-05,0.153,0.914,121.556,245480,4,"Working My Way Back to You / Forgive Me, Girl",The Spinners
spotify:track:6MhK1gPrgtgRedEjSUz18I,0.59,0.589,7,-9.859,1,0.03,0.37,1.22e-06,0.162,0.501,114.471,231133,4,Lost In Love,Air Supply
spotify:track:4MUPC5d9OyzHh19qilbBjQ,0.618,0.548,10,-10.674,1,0.0266,0.364,1.37e-05,0.0978,0.746,143.602,304893,4,Little Jeannie,Elton John
spotify:track:62leJoS03BiNzdoQmb9ByN,0.669,0.707,0,-13.66,0,0.0478,0.347,0.000716,0.0997,0.806,124.335,275507,4,Ride Like the Wind,Christopher Cross
spotify:track:76as3dkOkHGMAvwmaKXPMD,0.907,0.917,5,-5.464,0,0.0778,0.12,0.0475,0.039,0.906,108.21,246240,4,Upside Down,Diana Ross
spotify:track:4T9wUQl9lmA3qa79PT4MfJ,0.509,0.409,6,-16.321,1,0.0332,0.0327,1.83e-05,0.231,0.435,97.697,226693,4,Please Don't Go,KC & The Sunshine Band
spotify:track:3m9viZzUHLDXp6XizY2NZq,0.273,0.325,2,-7.808,1,0.0326,0.621,0.0,0.089,0.0941,171.645,266173,4,Babe,Styx
spotify:track:2k0eIJIQBo7qpwBT5Od2ZR,0.335,0.293,10,-11.652,1,0.0337,0.765,5.88e-05,0.169,0.31,81.301,219840,3,With You I'm Born Again,"Billy Preston,Syreeta Wright"
spotify:track:4VO88hvgij1NzgmGpV1MPV,0.551,0.432,9,-11.717,1,0.0379,0.0291,0.0,0.0563,0.617,74.513,279400,4,Shining Star,The Manhattans
spotify:track:3CCAa0auFYGQMIsaext34S,0.393,0.175,1,-11.687,1,0.0315,0.922,0.000138,0.109,0.193,124.684,348093,4,Still,Commodores
spotify:track:2kAd9Wgf2bMsKa0nCHFxlP,0.673,0.362,5,-15.352,1,0.0273,0.787,0.000177,0.0824,0.57,106.142,196493,3,Yes I'm Ready,"Teri DeSario,KC & The Sunshine Band"
spotify:track:0QpZ69CTjRbJ3ZVsnTaGfa,0.757,0.662,9,-9.751,0,0.0448,0.305,2.41e-05,0.0391,0.927,102.488,209133,4,Sexy Eyes,Dr. Hook
spotify:track:3MshXF4YQRoFw82plcsUge,0.676,0.624,2,-9.213,1,0.0345,0.434,0.0398,0.576,0.661,122.261,206733,4,Steal Away,Robbie Dupree
spotify:track:0CWD6Vq8az9trL6L5IyrIj,0.498,0.723,10,-8.053,1,0.05,0.238,0.0,0.353,0.882,153.227,324040,4,Biggest Part of Me,Ambrosia
spotify:track:0YO8KsprTrEUEvJevpI7Na,0.641,0.497,7,-12.228,0,0.029,0.254,2.15e-06,0.158,0.743,102.274,236733,4,This Is It,Kenny Loggins
spotify:track:6zKFVGEDGLtf63Yxpz8kzJ,0.783,0.669,9,-9.438,1,0.043,0.355,0.0,0.0826,0.871,122.772,236693,4,Cupid / I've Loved You for a Long Time,The Spinners
spotify:track:30uxNJzutKNSsHhNuBaTSg,0.759,0.788,10,-8.48,0,0.0532,0.0908,7.97e-06,0.214,0.951,109.588,215573,4,Let's Get Serious,Jermaine Jackson
spotify:track:2Ntu9k6Lb8MYZCCHQLqBZB,0.555,0.264,9,-14.403,1,0.0271,0.61,0.0,0.107,0.336,79.875,220093,4,Don't Fall In Love With A Dreamer,"Kenny Rogers,Kim Carnes"
spotify:track:5Ii750a5kcwanAaBfrOlZM,0.319,0.398,9,-11.097,1,0.0381,0.638,0.000245,0.25,0.161,73.647,256920,4,Sailing,Christopher Cross
spotify:track:6OKrPnWUC8FccKiLVpxQWQ,0.433,0.159,0,-15.363,1,0.0295,0.908,0.0,0.13,0.382,78.989,195200,4,Longer,Dan Fogelberg
spotify:track:6w4qRwQf8J9tuprfWVtc4H,0.648,0.285,7,-18.803,1,0.0472,0.23,7.72e-06,0.196,0.685,91.128,258307,4,Coward Of The County,Kenny Rogers
spotify:track:7JsvyaIQfBSX4yVGs6cqVA,0.65,0.6,11,-9.732,1,0.2,0.127,2.92e-05,0.0704,0.885,111.581,210907,4,Ladies Night - Single Version,Kool & The Gang
spotify:track:0pTFc8RQtDxzMNFMxuArDz,0.692,0.588,10,-10.708,1,0.163,0.159,0.0,0.306,0.644,104.75,229120,4,Too Hot - Single Version,Kool & The Gang
spotify:track:6JmI8SpUHoQ4yveHLjTrko,0.868,0.717,4,-8.533,0,0.0613,0.0265,0.011,0.0835,0.903,118.951,457880,4,Take Your Time (Do It Right),The S.O.S Band
spotify:track:144tO3SX1vncJSIYmP3TGB,0.58,0.664,2,-7.257,0,0.056,0.378,1.9e-05,0.0682,0.223,135.198,288040,4,No More Tears (Enough Is Enough),"Donna Summer,Barbra Streisand"
spotify:track:4SRAf6doXKEuMJxrHB8ILC,0.523,0.529,0,-10.338,0,0.055,0.368,1.49e-06,0.0733,0.682,205.314,218160,4,More Love,Kim Carnes
spotify:track:6SeqtO22ZK9BIPYtb0YX5I,0.939,0.725,1,-10.135,1,0.0394,0.12,0.000347,0.115,0.968,110.795,293293,4,Popmuzik,M
spotify:track:3C8btmBZo8scrLRUUPTOCF,0.771,0.499,9,-11.666,1,0.0354,0.395,7.78e-06,0.142,0.855,98.26,185667,4,Brass in Pocket,Pretenders
spotify:track:570KJytRkVHTIocq1qomWF,0.551,0.447,9,-12.293,1,0.0401,0.463,3.73e-06,0.189,0.558,84.175,252800,4,Special Lady,"Ray, Goodman & Brown"
spotify:track:46NsjxBe9NFVN8vVMuyG4E,0.625,0.505,0,-12.555,0,0.0798,0.561,5.97e-06,0.08,0.531,72.907,243400,4,Send One Your Love,Stevie Wonder
spotify:track:6yh8yf1jpPrTMA5cezYpbi,0.801,0.388,1,-12.135,1,0.0505,0.0123,7.16e-05,0.0924,0.577,112.367,223293,4,The Second Time Around,Shalamar
spotify:track:3Ug96zKa29P3vICEEcYajZ,0.746,0.703,0,-7.853,1,0.0291,0.0014,0.00414,0.066,0.733,111.569,257160,4,We Don't Talk Anymore - 2001 Remaster,Cliff Richard
spotify:track:1vLlzUAREiFMWgskzefFPr,0.81,0.511,0,-6.454,1,0.0409,0.0778,0.000226,0.0714,0.858,113.153,265678,4,Heartache Tonight - 2013 Remaster,Eagles
spotify:track:3EG65y2LtxWjfydabHdItb,0.859,0.782,10,-8.344,1,0.0369,0.154,0.0297,0.0693,0.931,119.518,247133,4,Stomp! - Single Version,The Brothers Johnson
spotify:track:5Huuwj6mEuAtyrH5bg6mqM,0.647,0.694,7,-7.365,1,0.0284,0.0364,0.0,0.0776,0.694,121.975,193560,4,Tired of Toein' the Line,Rocky Burnette
spotify:track:2RwLs2dPoY8Tt1FumMvimx,0.759,0.66,9,-10.675,1,0.0543,0.418,0.0,0.0381,0.885,102.92,180267,4,Better Love Next Time,Dr. Hook
spotify:track:5rMthFHPxRDi4Uxg06iK6H,0.718,0.436,4,-13.524,1,0.032,0.339,0.0,0.0504,0.962,109.437,246293,4,Him,Rupert Holmes
spotify:track:5UmSpoIcHl74x58dleXMul,0.384,0.0919,0,-12.434,1,0.0344,0.983,0.000437,0.127,0.204,79.228,183733,4,What a Wonderful World,"Isabella Lundgren,Carl Bagge,Niklas Fernqvist,Daniel Fredriksson"
spotify:track:2x8BetKgW0IRTnlbKxwTiZ,0.483,0.146,3,-13.221,1,0.0329,0.853,8.51e-05,0.151,0.288,82.335,174040,3,Som vanligt,Bo Sundström
spotify:track:0Mj8pe6EAvO6tm73gLfcCI,0.586,0.119,7,-16.917,1,0.0339,0.893,0.0387,0.127,0.304,85.686,294067,4,Min bild,Amanda Ginsburg
spotify:track:5EptIZcHCWfrhtlmWylkbp,0.264,0.293,2,-14.122,1,0.0326,0.907,0.0502,0.0759,0.096,58.266,415920,4,The Thrill is Gone,Ellen Andersson
spotify:track:0d674LjUXnKVU71XGC7W7R,0.344,0.243,7,-12.999,0,0.0306,0.93,0.288,0.081,0.181,106.976,359907,4,Forever,"Anders Bergcrantz,Anders Chico Lindvall,Tomas Franck,Sven Erik Lundeqvist,Lasse Lundstrom,Niclas Campagnol"
spotify:track:6d28xWKGgk9il20hrmclFy,0.557,0.106,9,-20.287,0,0.0385,0.91,1.34e-06,0.0872,0.492,126.239,225341,4,Hallonsommar,Anna. Luca
spotify:track:4XpyOXxSNOM4GMec79nMNz,0.426,0.728,7,-5.715,1,0.0518,0.673,0.00353,0.106,0.805,144.764,201397,4,President,"The Calle Stenman Quintet,Oskar Schönning,Sara Parkman"
spotify:track:4MdP2ZOWlwWLk1W7JxuuBL,0.208,0.2,5,-12.876,1,0.0295,0.9,0.000958,0.14,0.173,88.276,212867,4,Fly Me to the Moon,"Isabella Lundgren,Carl Bagge,Niklas Fernqvist,Daniel Fredriksson"
spotify:track:6bkr0nWb4qwK1lmag0ZWJC,0.436,0.129,10,-13.906,0,0.0305,0.808,0.00527,0.148,0.148,97.289,176173,4,I Can't Get Started,"Lisa Ekdahl,Peter Nordahl Trio"
spotify:track:2uZ7GgNqVTjIqKnrqjm9vh,0.586,0.403,7,-8.581,1,0.0678,0.758,9.57e-06,0.105,0.479,114.154,220627,4,Åh nej (Visa mitt i natten),Amanda Ginsburg
spotify:track:2X3YXnpdQmhbglF9TiVh18,0.349,0.399,0,-13.193,1,0.0503,0.0278,0.00534,0.0825,0.501,79.096,211053,3,Straight No Chaser,Milder / Spering / Norén
spotify:track:6aqolbTJh5D4GpxUnkVJBT,0.527,0.156,0,-14.393,1,0.0563,0.786,0.0,0.0896,0.257,75.779,328600,4,Följ mig bortåt vägen,Claes Janson
spotify:track:5j3AIwVPkGjpmIeQRw6nJL,0.318,0.101,6,-15.895,0,0.035,0.805,0.0,0.128,0.198,91.917,326480,3,Nu har jag fått den jag vill ha,Iris Bergcrantz
spotify:track:3MwvAPIcknBKEldIUrWkTd,0.512,0.0707,3,-18.175,1,0.0483,0.97,0.0352,0.323,0.071,138.208,286521,3,I Like the Sunrise,"Lina Nyberg,Daniel Karlsson"
spotify:track:4l5ntF7CMqvsUgx3EXvtkR,0.465,0.122,4,-13.301,0,0.0288,0.856,0.000741,0.141,0.291,78.296,196006,4,Skyll på mig,Bo Sundström
spotify:track:5o8OVGf5YpHyHIghJx5vAT,0.554,0.366,1,-12.893,1,0.0773,0.723,0.00625,0.115,0.314,128.782,359846,4,Old Country,Viktoria Tolstoy
spotify:track:2zGuiltV7gKrKjJsKssXt3,0.617,0.132,0,-13.175,1,0.0446,0.976,0.00135,0.128,0.305,100.965,271360,4,Alone Again,"Marie Fredriksson,Max Schultz,Magnus Lindgren"
spotify:track:35vyrfyDjMA5Ru6p69tV3y,0.645,0.406,8,-11.952,1,0.0761,0.681,0.0,0.332,0.682,112.087,171773,4,I'll Remember April,Robert Edman Quartet
spotify:track:29PgnhJusz4Ou5zArjPghh,0.644,0.37,10,-9.902,0,0.0305,0.852,1.47e-05,0.102,0.351,139.963,207960,3,Singel,Niklas Lind
spotify:track:1eZUNGAKtNBE1JNOEWsTqs,0.405,0.275,2,-13.148,1,0.032,0.824,0.402,0.106,0.171,118.74,194680,4,Humankind,"Lina Nyberg,Josef Kallerdahl"
spotify:track:23i74kwXZMUUsxIP3wvOmA,0.651,0.156,9,-16.097,0,0.0593,0.874,0.00939,0.0775,0.217,105.769,224813,4,Farliga Drömmar,"Anna Kruse,Edith Södergran"
spotify:track:3d7t7THXUO2c7HMx7nccv7,0.448,0.144,7,-17.567,0,0.0346,0.929,0.241,0.0998,0.128,133.065,357500,4,Kärleken,Anders Boson Jazz Ensemble
spotify:track:5wdOw71F3B3pBOgSz3heG0,0.443,0.576,7,-12.144,1,0.0592,0.38,8.08e-06,0.283,0.656,116.73,370333,4,Intervall,Borje Fredriksson
spotify:track:3CBzqx1pnfeI2L7GlIOny0,0.658,0.308,10,-11.942,0,0.0417,0.842,0.00654,0.0737,0.608,126.417,299453,4,Med ögon känsliga för grönt,Nannie Porres
spotify:track:4otJKSqjYaYtZdwZIDPO81,0.447,0.0439,8,-17.436,1,0.0424,0.96,0.000105,0.225,0.127,80.661,222964,3,Over the Rainbow,"Isabella Lundgren,Filip Ekestubbe"
spotify:track:0UhQmRG35T8joWLZrkdKk8,0.421,0.278,7,-13.518,1,0.0312,0.744,0.0,0.141,0.181,134.525,191440,3,Till Mamma (med sång av Sarah Riedel),"Stefan Holmlund,Sarah Riedel"
spotify:track:4N4nn6gaFHVUOdiShOYFai,0.654,0.271,0,-11.64,0,0.0413,0.805,8.36e-05,0.131,0.281,106.159,145939,4,Mjölk,Amanda Andréas
spotify:track:1zqXurcrxEYOapduEpfuEh,0.479,0.343,8,-12.737,1,0.0458,0.59,0.372,0.717,0.56,132.973,540933,4,Very Early,Fredrik Nordström
spotify:track:6JdEe9rpK06pzsWzwiyd7W,0.418,0.767,4,-5.464,1,0.0294,0.147,0.00592,0.123,0.785,94.468,220067,4,La La La La,"La La Lars,Goran Kajfes,Jonas Kullhammar,Lars Skoglund,Calle Bagge,Johan Berthling"
spotify:track:0UO34k0XavYEaNCcloGkd9,0.36,0.116,9,-12.449,1,0.0317,0.65,0.0,0.121,0.175,78.109,225214,3,Mona Lisa,Sylvia Vrethammar
spotify:track:7bdJdZNUa15haUvqHAmXh9,0.382,0.198,0,-13.021,0,0.0276,0.803,1.32e-06,0.112,0.202,82.108,299760,3,After You're Gone,"Rebecka Törnqvist,Per 'Texas' Johansson"
spotify:track:7JKa3Hro21waDAgiNNODC8,0.552,0.157,8,-14.051,1,0.0318,0.88,4.31e-05,0.272,0.153,87.924,190880,4,Tribute to Miss A,"Carin Lundin,Johan Setterlind,Mathias Algotsson,Mattias Welin,Daniel Fredriksson"
spotify:track:3GlnxmxMN5nvoTLus3NYSN,0.587,0.283,0,-12.06,0,0.0261,0.925,0.000401,0.095,0.339,66.349,265827,3,Green Fields,Nils Landgren
spotify:track:3rhtVEL7dZV18q502Rbzpi,0.564,0.349,11,-11.297,0,0.0306,0.901,4.63e-06,0.106,0.521,136.067,182507,4,Forget About the Moonlight,"Rigmor Gustafsson,Dalasinfoniettan"
spotify:track:5nEDTGBcJ8RcbIcgkgsb6q,0.553,0.282,5,-14.726,1,0.0649,0.134,0.00196,0.111,0.373,107.895,207755,1,Somewhere over the Rainbow,"Lindha Kallerdahl,Ingebrigt Håker Flaten,Andreas Werliin"
spotify:track:7bO6JxlfsO19aFIYxwUnkL,0.469,0.335,9,-8.591,0,0.0482,0.804,0.0,0.109,0.247,108.514,202360,5,Sakta vi gå genom stan,Monica Zetterlund
spotify:track:0IGyv2Zt8gTxMWTcj9PDjP,0.63,0.176,8,-13.333,1,0.0327,0.945,0.00128,0.116,0.306,88.094,251680,4,Jag kan se dig när,"Carin Lundin,Johan Setterlind,Erik Söderlind,Mattias Welin,Mathias Algotsson,Daniel Fredriksson"
spotify:track:37VD4tD2Y8FqhcGeXkSJGx,0.381,0.236,11,-13.577,0,0.0269,0.896,5.09e-05,0.197,0.356,101.264,165733,4,Visa från Utanmyra,Monica Zetterlund
spotify:track:4fLzAdJm6xQCmlwCjeGpAA,0.422,0.306,5,-10.573,0,0.0299,0.905,0.0795,0.311,0.178,83.52,274200,3,Jag har en vän,"Nina Ramsby,Martin Hederos"
spotify:track:3w92SOIcwdz5uICUUM79gK,0.365,0.296,1,-14.935,0,0.0345,0.563,0.209,0.087,0.323,81.98,257307,4,Kvällar i Moskvas förstäder,Jan Johansson
spotify:track:2CcK7rb2RWa3KU6zd4kfDE,0.476,0.0578,2,-14.34,1,0.0406,0.982,0.000339,0.119,0.404,120.194,248467,4,The Midnight Sun Never Sets,Arne Domnérus
spotify:track:0siYMEsGrzzzlWLXK5zJfS,0.671,0.782,6,-4.593,1,0.0341,0.0142,0.00221,0.333,0.618,123.989,178088,4,BED,"Joel Corry,RAYE,David Guetta"
spotify:track:02MWAaffLxlfxAUY7c5dvx,0.761,0.525,11,-6.9,1,0.0944,0.44,6.7e-06,0.0921,0.531,80.87,238805,4,Heat Waves,Glass Animals
spotify:track:2CYVETnhM9aytqrazYYwrK,0.66,0.817,11,-6.269,0,0.0521,0.162,0.0,0.0667,0.714,135.942,277592,4,Mr. Perfectly Fine (Taylor’s Version) (From The Vault),Taylor Swift
spotify:track:5YaskwnGDZFDRipaqzbwQx,0.669,0.784,7,-5.603,1,0.112,0.194,6.28e-06,0.115,0.517,125.993,150053,4,Your Love (9PM),"ATB,Topic,A7S"
spotify:track:1qrpoAMXodY6895hGKoUpA,0.632,0.773,6,-4.856,1,0.0346,0.0623,0.0,0.0885,0.474,130.033,231124,4,You Belong With Me (Taylor’s Version),Taylor Swift
spotify:track:6YvqWjhGD8mB5QXcbcUKtx,0.627,0.792,2,-4.311,1,0.031,0.13,3.97e-06,0.0845,0.415,119.054,235767,4,Love Story (Taylor’s Version),Taylor Swift
spotify:track:6cx06DFPPHchuUAcTxznu9,0.734,0.874,8,-3.158,1,0.0662,0.168,1.14e-05,0.0489,0.905,122.953,166028,4,Head & Heart (feat. MNEK),"Joel Corry,MNEK"
spotify:track:4I5bvu2KDsrCg0EWHIcvul,0.695,0.784,6,-6.564,0,0.0402,0.0889,0.0,0.0843,0.52,128.031,188581,4,Don't Play,"Anne-Marie,KSI,Digital Farm Animals"
spotify:track:77sMIMlNaSURUAXq5coCxE,0.569,0.741,5,-4.963,1,0.0282,0.0122,0.0,0.333,0.43,100.118,241592,4,Fearless (Taylor’s Version),Taylor Swift
spotify:track:3Iba59sFmGhQ4kbCY5L8AX,0.689,0.706,1,-4.48,0,0.0312,0.0833,0.0,0.105,0.623,106.52,226268,4,Little Bit of Love,Tom Grennan
spotify:track:3iw6V4LH7yPj1ESORX9RIN,0.722,0.893,0,-3.255,0,0.0475,0.0441,0.000937,0.0673,0.439,119.932,116750,4,Wellerman - Sea Shanty / 220 KID x Billen Ted Remix,"Nathan Evans,220 KID,Billen Ted"
spotify:track:3CVb6hkMrlF7eHhXi5B3PZ,0.889,0.705,11,-8.683,0,0.392,0.389,1.04e-05,0.0692,0.815,141.069,183830,4,Body,"Russ Millions,Tion Wayne"
spotify:track:055Mme9ReKK99jRFA5UJ55,0.693,0.913,0,-3.035,1,0.0298,0.0542,6.87e-05,0.231,0.795,123.989,204933,4,Get Out My Head,Shane Codd
spotify:track:43CHdbHYdcbUWP10UFKyZ7,0.572,0.833,8,-5.291,0,0.0754,0.014,5.77e-05,0.129,0.588,158.104,177173,4,Giants,Dermot Kennedy
spotify:track:1diS6nkxMQc3wwC4G1j0bh,0.722,0.588,6,-5.932,1,0.0544,0.0319,0.0,0.183,0.59,134.01,165507,4,We're Good,Dua Lipa
spotify:track:2nqio0SfWg6gh2eCtfuMa5,0.559,0.646,7,-4.61,1,0.0272,0.116,0.0,0.32,0.289,95.466,294419,4,Fifteen (Taylor’s Version),Taylor Swift
spotify:track:1KixkQVDUHggZMU9dUobgm,0.614,0.934,9,-3.709,0,0.07,0.0697,0.0,0.121,0.436,116.001,174760,4,My Head & My Heart,Ava Max
spotify:track:22bPsP2jCgbLUvh82U0Z3M,0.402,0.732,5,-4.665,1,0.0484,0.0033,0.0,0.108,0.472,161.032,243137,4,The Way I Loved You (Taylor’s Version),Taylor Swift
spotify:track:550erGcdD9n6PnwxrvYqZT,0.788,0.571,6,-6.135,1,0.0296,0.106,0.0,0.0934,0.797,115.99,254255,4,Hey Stephen (Taylor’s Version),Taylor Swift
spotify:track:15OCqNPYoLziEAsbVnqRj5,0.616,0.576,11,-5.495,0,0.0532,0.0723,0.0,0.375,0.269,89.962,182121,4,Good Without,Mimi Webb
spotify:track:4CH0dVylkeBPydRM7AaG8g,0.661,0.486,5,-4.438,1,0.0431,0.454,0.0,0.0994,0.309,78.31,208692,4,Let’s Go Home Together,"Ella Henderson,Tom Grennan"
spotify:track:5YL553x8sHderRBDlm3NM3,0.423,0.517,0,-7.377,1,0.0486,0.369,0.0,0.177,0.366,185.262,234516,4,White Horse (Taylor’s Version),Taylor Swift
spotify:track:20McUFi8KCIVdNDLrkTDuZ,0.767,0.659,1,-7.429,1,0.0444,0.325,0.0,0.13,0.439,124.946,163208,4,Goosebumps,HVME
spotify:track:7pnQ23WgZca9jEfMts9qsR,0.716,0.513,5,-10.159,0,0.223,0.085,0.0,0.12,0.8,141.894,158118,4,Latest Trends,A1 x J1
spotify:track:7HC7R2D8WjXVcUHJyEGjRs,0.506,0.626,1,-6.066,1,0.0287,0.156,0.0,0.228,0.321,148.035,263377,4,Breathe (feat. Colbie Caillat) (Taylor’s Version),"Taylor Swift,Colbie Caillat"
spotify:track:7jtQIBanIiJOMS6RyCx6jZ,0.442,0.538,4,-8.55,0,0.0451,0.717,2.95e-05,0.09,0.139,122.758,244360,4,Another Love,Tom Odell
spotify:track:44xO8889yUQHn70P73NILS,0.629,0.876,5,-5.572,0,0.0408,0.129,1.39e-06,0.29,0.645,124.999,188260,4,Believe Me,Navos
spotify:track:4yyX2Iu4xJjW9xMvBZKSBi,0.538,0.512,4,-4.548,0,0.0262,0.22,0.0,0.101,0.12,144.978,204632,4,Met Him Last Night (feat. Ariana Grande),"Demi Lovato,Ariana Grande"
spotify:track:1msEuwSBneBKpVCZQcFTsU,0.598,0.821,10,-4.433,1,0.0447,0.0231,0.0,0.143,0.673,128.03,225328,4,Forever & Always (Taylor’s Version),Taylor Swift
spotify:track:1mzGywacjpeik00PVLBPpF,0.606,0.72,5,-6.253,0,0.0283,0.000149,0.00165,0.0745,0.178,127.985,251613,4,All of Me - Tiësto's Birthday Treatment Remix - Radio Edit,"John Legend,Jason Agel,Tiësto"
spotify:track:47hs3xNT3iOGvgmC4eXBAi,0.353,0.815,7,-1.844,1,0.212,0.164,0.0,0.217,0.245,167.971,238760,4,Coming Home,"Diddy - Dirty Money,Skylar Grey"
spotify:track:51ayJ1r626si5LUBuOV5GR,0.669,0.745,1,-7.073,1,0.195,0.315,0.0,0.111,0.913,87.012,203907,4,Homecoming,"Kanye West,Chris Martin"
spotify:track:0oFvhxNf3mBII26pPI3a5I,0.65,0.786,0,-4.817,1,0.0302,0.000158,0.00459,0.071,0.817,117.957,193227,5,Safe And Sound,Capital Cities
spotify:track:5afHIkEcVhCF1Z1CTqMUXB,0.768,0.567,2,-7.046,0,0.0312,0.66,0.000277,0.07,0.471,117.974,186147,4,Ain't Nobody (Loves Me Better),"Felix Jaehn,Jasmine Thompson"
spotify:track:6jdOi5U5LBzQrc4c1VT983,0.773,0.414,6,-7.436,0,0.0961,0.00411,3.4e-05,0.0733,0.289,99.993,227880,4,"Hold On, We're Going Home","Drake,Majid Jordan"
spotify:track:5HQVUIKwCEXpe7JIHyY734,0.715,0.655,0,-6.425,1,0.137,0.0525,0.0,0.115,0.531,95.078,207333,4,"Young, Wild & Free (feat. Bruno Mars)","Snoop Dogg,Wiz Khalifa,Bruno Mars"
spotify:track:2XQY54Im8VrO4sd2tAmiv4,0.764,0.744,1,-2.34,1,0.181,0.0109,0.000122,0.318,0.511,88.426,262213,4,Welcome Back,Mase
spotify:track:7161QHk9ZjLKSlkWkIU5aZ,0.718,0.865,1,-3.613,1,0.0607,0.181,0.000117,0.0423,0.575,128.035,209920,4,Love Generation - Radio Edit,Bob Sinclar
spotify:track:6wMeMFLaD4NCxXzkXgkuM1,0.787,0.85,1,-4.681,1,0.0549,0.0866,0.0,0.103,0.929,122.024,185773,4,Wrapped Up (feat. Travie McCoy),"Olly Murs,Travie McCoy"
spotify:track:41nT1Sp6ChR65FbsdLlFHW,0.84,0.835,1,-4.386,0,0.275,0.00281,1.11e-06,0.152,0.637,103.376,207907,4,Bootylicious,Destiny's Child
spotify:track:6n0INxW9F7WoUTNFkP97E5,0.684,0.807,6,-3.524,1,0.0414,0.446,0.0,0.454,0.692,127.977,273750,4,Happy Home - Matoma Remix,"HEDEGAARD,Matoma,Lukas Graham"
spotify:track:5wxh5Zge8QLkrfFWdFi9qz,0.756,0.814,2,-3.748,1,0.0692,0.372,0.0,0.114,0.233,112.7,205976,4,Bring Em Home (Gold Jacket Remix),D.VELOPED
spotify:track:1Je1IMUlBXcx1Fz0WE7oPT,0.768,0.864,11,-6.145,1,0.0324,0.101,0.0,0.162,0.891,110.008,173027,4,Wannabe,Spice Girls
spotify:track:2Foc5Q5nqNiosCNqttzHof,0.794,0.811,6,-8.966,0,0.038,0.0426,1.07e-06,0.101,0.862,116.047,248413,4,Get Lucky (feat. Pharrell Williams & Nile Rodgers) - Radio Edit,"Daft Punk,Pharrell Williams,Nile Rodgers"
spotify:track:6aG3DqLoM4k30T8dq2ZVwh,0.654,0.664,10,-6.988,1,0.0743,0.0393,0.0,0.203,0.511,105.999,205733,4,Soldier In The City,Aloe Blacc
spotify:track:3ehrxAhYms24KLPG8FZe0W,0.378,0.638,10,-5.576,1,0.075,0.02,7.66e-05,0.0849,0.735,184.086,250627,4,We Are Young (feat. Janelle Monáe),"fun.,Janelle Monáe"
spotify:track:3RkvscbM4aNbELiQf7PJwn,0.662,0.757,5,-6.818,0,0.144,0.291,0.0,0.0885,0.962,159.945,233293,4,"Happy - From ""Despicable Me 2""",Pharrell Williams
spotify:track:7ajoc4FfovSUmNzreq8S8x,0.561,0.871,5,-2.721,1,0.0423,0.00184,0.0,0.39,0.574,128.954,170633,4,Girlfriend,Icona Pop
spotify:track:49ErwcBYfYRPNBdRuPvpYA,0.615,0.97,9,1.342,0,0.119,0.0104,0.384,0.178,0.507,122.993,262773,4,We Are Your Friends - Justice Vs Simian,"Justice,Simian"
spotify:track:1yoO94wPL8khknS04ltxkn,0.804,0.632,11,-8.584,1,0.0443,0.0679,0.03,0.159,0.688,124.973,195213,4,Wicked Games,"Parra for Cuva,Anna Naklab"
spotify:track:1YrDXC5z5rbJnbzCQOjOgQ,0.657,0.462,0,-12.965,0,0.345,0.389,0.125,0.0745,0.557,122.102,282907,4,I'll Take Care Of U,"Gil Scott-Heron,Jamie xx"
spotify:track:10ViidwjGLCfVtGPfdcszR,0.545,0.59,2,-6.693,1,0.0327,0.32,0.000389,0.124,0.127,111.739,306320,4,Home,Edward Sharpe & The Magnetic Zeros
spotify:track:32nP45CtxoeaF6u3h8pKQN,0.756,0.933,0,-6.57,1,0.0532,0.029,2.81e-06,0.0842,0.908,112.527,151600,4,"We Go Together: Witch Doctor/Who put the Bomp (in the Bomp, Bomp, Bomp)",C&C Productions
spotify:track:7GbqE3MlkKosIaCvf50JRK,0.76,0.801,5,-3.769,1,0.0534,0.0144,1.49e-05,0.665,0.653,109.919,264893,4,"Lady Marmalade - From ""Moulin Rouge"" Soundtrack","Christina Aguilera,Lil' Kim,Mýa,P!nk"
spotify:track:6rrUFTPzjzrzSSEHhPNvYK,0.611,0.692,10,-7.851,1,0.0254,0.0508,0.0234,0.154,0.424,141.929,252613,4,Follow the Lights,"Orion,Niklas von Arnold"
spotify:track:4wLs4GVQrC1obzAqnEMRQ4,0.879,0.693,11,-10.577,1,0.046,0.037,0.119,0.18,0.966,133.231,230573,4,"Teardrops - 7"" Edit",Womack & Womack
spotify:track:3XyMPyuWwHcGMvXeJY6Qt0,0.554,0.808,9,-5.943,1,0.305,0.0876,0.00402,0.147,0.337,92.586,270720,4,Girl On Fire (feat. Nicki Minaj) - Inferno Version,"Alicia Keys,Nicki Minaj"
