artist_name,track_id,track_name,acousticness,danceability,duration_ms,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,valence,popularity
Above & Beyond,5NRYZLbGxOeNLYldbqhVX4,Group Therapy (Messages Pt. 4) [ABGT276],0.0311,0.664,46184,0.785,0.0,1,0.299,-8.212,1,0.228,125.544,4,0.596,3
Cumbias Tropicales,0p8xCVNHXjVr3ZcgI0dPtA,Los Trasportistas,0.159,0.857,233280,0.5589999999999999,1.15e-06,0,0.312,-11.358,1,0.0732,103.032,4,0.957,0
Perfect Score,40nGP1yrmFPff0WKoPzF9G,Secrets and Lies,3.4200000000000005e-05,0.387,177599,0.952,1.28e-05,9,0.315,-4.548,1,0.0648,79.61399999999999,4,0.52,2
JayteKz,6geMnVfShWZLTIMj5oxFMH,Suicidal Heaven,0.248,0.69,196006,0.882,0.0,1,0.165,-5.505,1,0.414,120.087,4,0.307,32
Starset,2d3GpIGLBXlWx40zVCLuml,Last To Fall,0.0018899999999999,0.147,303027,0.65,0.000321,1,0.522,-8.079,0,0.0562,183.942,4,0.127,39
Jon Vlogs,5F5sL4lKrLM1JO0FzsiD07,My Way,0.2689999999999999,0.722,253283,0.706,2.37e-06,6,0.0804,-4.666,0,0.0548,85.98299999999999,4,0.509,47
Bark Like A Dog,2bUKVstb66NgEFUoAzfSVq,Why I Built The Moon,0.00399,0.635,219692,0.515,0.0992,6,0.105,-16.707,0,0.0652,130.062,4,0.563,6
Q Money,42v8aMvc5qPW7xW4btjSLj,Strangers,0.038,0.797,174028,0.615,0.0,1,0.173,-6.186,1,0.2319999999999999,80.005,4,0.421,35
Ronnie Reed,5rfekE3zT3syCTZMpTK7yB,Guap,0.0608,0.8109999999999999,207936,0.7959999999999999,0.0,1,0.109,-8.023,1,0.0847,160.09,4,0.485,0
Kezz,5qw4M3AhHuancqIje6CRz1,20/20,0.0309,0.655,145737,0.867,0.0,8,0.0735,-3.537,1,0.0772,140.013,4,0.785,9
Jordan Schor,5Wz3JUmYktX0HmxPxF0V62,Twisted,0.307,0.637,183158,0.858,0.0,0,0.0643,-3.564,1,0.315,152.099,3,0.584,25
Sabrina Carpenter,18YI6FM5DHrSdiO4ylzVfj,Alien - M-22 Remix,0.0175,0.737,205199,0.871,1.02e-06,1,0.327,-5.646,1,0.122,124.025,4,0.679,40
Adam Barnes,2D3awdW07YJOv57monErC9,Hopeful,0.473,0.695,201323,0.5670000000000001,4.43e-06,6,0.0629,-6.6160000000000005,1,0.0398,128.017,4,0.5760000000000001,30
Tove Styrke,7LnaN2kr1IwDK7MGE33zbR,On the Low,0.875,0.7929999999999999,226333,0.429,0.0245,0,0.1119999999999999,-10.079,1,0.0458,100.018,4,0.62,56
Dolla Dame,4qjFmi0q4PWIWiM2D6iAfY,DNA,0.102,0.5489999999999999,170410,0.711,0.0,6,0.0945,-6.273,1,0.31,86.726,4,0.369,7
Audrey Assad,5CscgqJlIBRPGuMCGfe4dC,Irrational Season,0.916,0.359,189060,0.296,1.59e-05,7,0.143,-11.165,1,0.0273,76.016,4,0.134,35
Toño Rosario,3HZUJgg8NgyvfQuV7v1fQK,Estoy Contento (En Vivo),0.595,0.507,242261,0.941,0.0,2,0.282,-4.225,1,0.305,170.80599999999998,4,0.963,0
Chad Valley,0gBu34yLIRmQulUetrBBE5,See-Through,0.0188,0.6709999999999999,264951,0.789,0.0104,0,0.12,-5.613,1,0.0308,117.022,4,0.425,22
Johann Sebastian Bach,4lSieRWf9Hu1weSb0HAVHD,"Goldberg Variations, BWV 988: Var. 3, Canone all'unisono à 1 Clav.",0.823,0.461,113400,0.32,0.0502,6,0.0952,-16.936,1,0.0498,114.695,4,0.72,5
Sonny Smith,5JEFDrCuzZmnZ4fx2aUH0I,"Live, Love and Be Free",0.0453,0.5539999999999999,217560,0.6990000000000001,0.000732,9,0.115,-5.693,1,0.0392,131.748,4,0.498,14
Therapie TAXI,3yndKI4zWEyC36BQYrdKBA,Hit Sale (feat. Roméo Elvis),0.141,0.573,184400,0.784,0.0,9,0.0844,-5.224,1,0.0591,82.009,4,0.69,69
Bass Santana,0KAeZmwp47R8KZt5zmIqvu,Jahseh on my Wrist,0.13,0.826,217056,0.732,0.0,7,0.183,-7.176,1,0.341,144.032,4,0.648,60
Geographer,00LKRKqcciZSDqGrhBwcB5,Alone Together,0.141,0.575,255455,0.65,0.0025399999999999,11,0.391,-7.891,1,0.0299,132.018,4,0.225,33
The Philharmonik,4LWFnYUA6thr8x8sTZ6nox,Let Freedom Ring,0.816,0.49,279900,0.36,0.0,0,0.108,-14.466,0,0.2769999999999999,81.462,4,0.324,13
Chloe x Halle,1mQI744KrltnCU798zIGEe,Happy Without Me,0.228,0.57,206947,0.5760000000000001,0.0,1,0.33,-6.792000000000001,1,0.0631,143.94299999999998,4,0.4379999999999999,65
Afrojack,1bRcmDdRraool30RCl8dmU,When You're Gone,0.0224,0.597,180336,0.964,0.0482,3,0.392,-4.332,1,0.0427,127.984,4,0.204,40
A.R. Rahman,1R8OkW6DJ6KTGBoI6xzLMt,Segalu Chimmuthondhi,0.00119,0.705,305749,0.526,0.0012699999999999,4,0.636,-13.99,0,0.0621,92.006,4,0.106,17
Barren,1LZIezQEyQzeia0AIx6nmE,Yellow Stains,0.866,0.6629999999999999,120372,0.4629999999999999,5.429999999999999e-05,0,0.1009999999999999,-8.992,1,0.0573,133.861,4,0.0386,0
DiVans,0kRZ702e7zsUV1YJYLuZVz,Me Gustas,0.0579999999999999,0.493,212793,0.916,0.0,8,0.133,-3.349,1,0.0602,194.12,4,0.6970000000000001,3
Michael W. Smith,4ZpCNDsQGVO9DWMNdBd3AX,Revolution,0.0137,0.486,183914,0.805,9.15e-05,10,0.345,-5.577999999999999,1,0.0393,88.029,4,0.4679999999999999,24
Oliviya Nicole,1tG5sVF8STCHpAuyUGefeU,Remind Me to Forget,0.919,0.6679999999999999,170303,0.198,0.0,4,0.122,-9.28,1,0.0939,125.491,5,0.529,49
Elvis Presley,4YHewJ03SDzP1iLel5F6Da,"Baby, Let's Play House",0.706,0.669,135027,0.667,0.016,4,0.125,-8.985,1,0.048,104.334,4,0.951,0
Bad Bunny,5jGUJXnELDaDTgiRjD9lsg,200 Mph,0.0139,0.85,170509,0.5,0.000384,8,0.0947,-6.707999999999999,1,0.0665,160.02,4,0.816,80
Sea Girls,1QUuEl0qwSqH6vcvrFrNeP,Heavenly War,0.00337,0.665,229249,0.7559999999999999,1.17e-05,9,0.0221,-6.714,1,0.0445,131.898,4,0.417,47
D Savage,5qXsPn4CuVwgoVz4Am6xFs,Rich Nigga Shit,0.0584,0.6459999999999999,136296,0.505,0.0,10,0.135,-8.593,0,0.296,161.08700000000002,4,0.205,43
HIDE,4KQcphl1EDIDMrdaISbJOR,Close Your Eyes,0.000505,0.43,323526,0.623,0.216,10,0.0694,-5.449,1,0.317,120.036,4,0.2739999999999999,16
Triple Ess,0tuW9tpWQPCi4DZIbbHpZd,Wine an Jiggle (Radio Edit),0.178,0.7759999999999999,185028,0.718,0.0,2,0.16,-6.255,1,0.287,99.017,4,0.647,16
Merkules,5cKE2xHkUckjJrlYtZ8qk8,Catch a Vibe,0.657,0.569,193942,0.431,0.0,6,0.0837,-11.173,0,0.473,191.918,3,0.487,41
Dj RadoRed,2sDcWKkVtdQMnn1k9ZrV0n,Oh Okay,0.367,0.882,193411,0.4539999999999999,0.0,8,0.0841,-10.76,1,0.411,139.985,4,0.715,2
Brett Eldredge,6w8pyq7jNon1FEfsSi1pMb,The First Noel,0.939,0.318,156307,0.157,0.0,11,0.11,-10.026,1,0.0383,77.914,3,0.379,17
The Cure,2hB9wsxhEmFzyvLsWaz9r7,Want - Time Mix 2018,0.0891,0.527,286187,0.696,0.00197,3,0.0796,-8.54,0,0.0435,168.088,4,0.5479999999999999,13
Hylian,0QLykyvmEe33VUpn2Gg5fk,Hide in Reverie,0.0206,0.524,240500,0.954,1.37e-06,10,0.586,-3.648,1,0.075,125.016,4,0.183,8
Don McLean,62aJPJNh9vCYremp8rFkTz,You're All I Ever Had,0.7240000000000001,0.4379999999999999,260500,0.249,0.0158,7,0.165,-12.63,1,0.0292,72.025,4,0.158,42
Wolf + Lamb,3wmBhPVUNbOZ7bI0r06oex,Love You Still,0.0261,0.841,430328,0.578,0.0321,8,0.0735,-7.053,1,0.043,121.988,4,0.6679999999999999,29
Gesu No Kiwami Otome,7IhTstMZc29nqANOaR6u6B,ぶらっくパレード(Remix by AmPm),0.00825,0.701,256067,0.621,1.5e-05,8,0.113,-6.643,1,0.0597,133.945,4,0.36,21
"Royce Da 5'9""",0yGfLzyQfa0SwoIvQjxprW,"Summer On Lock (feat. Pusha T, Jadakiss, Fabolous & Agent Sasco)",0.0804,0.618,224884,0.8809999999999999,0.0,11,0.6409999999999999,-4.6080000000000005,0,0.377,171.824,4,0.472,38
SOB X RBE,2tPcTFiQF9MbVUyjZ3zDhA,Paramedic!,0.177,0.856,219307,0.652,0.0,1,0.193,-5.324,1,0.143,97.017,4,0.471,73
C-Struggs,6jj1CMCtBoXGpatswfpbSG,No Trust,0.298,0.547,190798,0.7240000000000001,0.0,6,0.475,-4.492,0,0.319,151.535,4,0.5529999999999999,9
Justin Stone,0Oe4RlARGE82dWTAupHaqU,Brightside,0.000338,0.64,166400,0.61,0.0,7,0.145,-7.803999999999999,0,0.0468,150.018,4,0.288,30
Napom,3JJffLrHev8fwO8IeowMsL,Bass Electro,0.0407,0.87,231270,0.909,0.49,1,0.0448,-7.894,1,0.262,122.059,4,0.596,37
Remmy Valenzuela,2nysaiEk26A0fEkMA6tcoJ,Qué Tal Se Siente - En Vivo,0.509,0.487,255453,0.951,0.0,3,0.44,-2.98,1,0.287,123.922,3,0.602,44
MARC,0idOZUHetTkFLdEUVaVIv0,The Way I Do,0.0435,0.544,212551,0.753,1.37e-06,11,0.254,-4.642,1,0.0315,140.011,4,0.418,20
Kaii Dreams,5n2UtE14DWhZCGTVVEfa5Y,Hush,0.171,0.667,189000,0.8909999999999999,8.950000000000001e-05,0,0.181,-2.824,1,0.0587,110.05,4,0.239,0
Los Corazones Solitarios,2kxHIwJi4WfoxcXLUY625j,Que Mas Puedo Pedir,0.0479,0.422,195997,0.34,0.000233,7,0.131,-13.931,1,0.0274,105.597,3,0.419,2
Nelick,1RKQRHpi4K5mmqqqWNOgTt,KiwiBunnyLove,0.6920000000000001,0.8009999999999999,160000,0.474,0.0,3,0.0977,-12.431,0,0.0799,108.048,4,0.385,46
Solomon Grey,7vqr5jkcBGbjmZoUBsAkpf,Closed Door,0.86,0.317,220973,0.444,0.0801,8,0.0958,-8.622,0,0.0317,120.221,4,0.21,28
Madison Beer,4cIPBRZVBcsk7yiNYgAnqR,Fools,0.0279999999999999,0.743,218460,0.7929999999999999,0.0,6,0.157,-3.864,0,0.0388,120.897,4,0.851,68
Santigold,7qAHFTFKb4FJYXk6VtxpWP,Wha' You Feel Like,0.2769999999999999,0.7809999999999999,157443,0.853,1.25e-05,5,0.603,-6.135,1,0.504,184.192,4,0.631,41
Juan Magán,3EFzexdYFIzbM2dusddMVk,Muñequita Linda,0.00402,0.7609999999999999,210524,0.851,0.000993,7,0.0946,-4.372,1,0.0465,130.054,4,0.415,69
Toni Romiti,59LyiSLnYzBQvw52gmqBoG,Perfect Time (feat. Russ),0.433,0.722,183392,0.565,0.0,8,0.145,-7.755,0,0.0506,154.97,4,0.493,56
Sauce Walka,6eB2EYOneJkfyLUogc63tg,Alot Of That,0.0278,0.604,216890,0.423,0.0,8,0.0837,-8.219,1,0.391,200.287,3,0.265,35
Holly Dante,3sQC0bSPIpcL56w2OyzwX1,Playing it Safe,0.991,0.244,62290,0.0216,0.108,9,0.107,-31.706,1,0.0434,218.982,4,0.884,0
Courtney Barnett,4U8JFGd4EZ6w42A6CU1fDj,Crippling Self-Doubt And A General Lack of Confidence,3.08e-05,0.552,168360,0.726,2.86e-06,9,0.0642,-5.056,1,0.027,127.084,3,0.735,41
The Men,7KZvCYCziIvAjDZ73BS4HH,Final Prayer,0.639,0.57,345653,0.225,0.0297,1,0.113,-16.765,1,0.0439,119.098,4,0.0664,9
AUGUST 08,0ZL6asI6sjzaRew8KnWCA3,Father Issues,0.138,0.8859999999999999,230002,0.731,0.00555,2,0.0916,-11.722,1,0.142,120.96,4,0.237,5
Gian Nobilee,4uuXJPK28kW5R5e6snwkab,You - Radio Edit,0.348,0.884,160165,0.7509999999999999,0.00234,9,0.193,-3.237,0,0.0459,120.013,4,0.588,10
Muse,7pdG3g13RKtrCmKwnSDeO4,Blockades,0.000644,0.498,230680,0.941,0.0236,7,0.34,-4.454,0,0.0878,127.044,4,0.236,60
Suigeneris,4tLJChZv77fHVkpropSgeZ,Beware (feat. Lildaddex),0.037,0.848,178336,0.524,0.0,8,0.084,-8.793,0,0.2319999999999999,139.971,4,0.465,27
Terrance Escobar,062DGcQeXvqEw2F659DCQq,*Raf Simons Steppin*,0.0035,0.871,110838,0.374,8.5e-06,1,0.0808,-10.271,1,0.6990000000000001,78.023,4,0.37,33
Ziggy Marley,6B1aXosrQegaSVEwcPoTSO,Circle of Peace,0.129,0.799,201332,0.652,1.22e-05,8,0.0763,-7.195,0,0.0407,90.021,4,0.922,37
Chocolate Puma,7FaY4PBTq9viETMRVyzcqa,Gotta Get Away (feat. Chateau),0.176,0.754,171000,0.754,4.1200000000000005e-05,0,0.0989,-8.854,1,0.0379,119.958,4,0.441,52
Beady Belle,41dabqu29rhfgGaB0maBnp,Out of Orbit,0.0553,0.69,219934,0.631,8.37e-05,0,0.108,-8.149,1,0.0393,90.01100000000001,4,0.701,5
Ella Fitzgerald,1rSVsybBeQmtXO7JBSavCt,Let's Call The Whole Thing Off,0.84,0.672,255000,0.3279999999999999,0.0,0,0.0941,-12.624,0,0.139,121.766,4,0.574,32
Aitana,5h8VHxOBK1VWWj46T8fSly,TELÉFONO,0.102,0.691,163294,0.8290000000000001,0.000177,11,0.0698,-4.627,0,0.158,172.16099999999997,4,0.564,72
Pat Farrell,0U0LZKBNsqsbWs7ErXhkoF,The Thing About You,0.0701,0.481,186019,0.7829999999999999,0.0,2,0.433,-6.747000000000001,1,0.0354,99.952,4,0.467,12
Los Tucanes De Tijuana,5SV3wkboVg0cHAl8u8lkVP,El Karis,0.2339999999999999,0.8640000000000001,195573,0.778,0.0,10,0.0867,-6.553999999999999,1,0.0594,106.44,3,0.8959999999999999,42
Khary,46ebyrShTLaiQ0uP0mdm5P,"Reckless, Abandoned",0.344,0.767,238080,0.81,0.0,6,0.0782,-6.678999999999999,0,0.303,125.053,4,0.51,26
Owew,61mjz8VvuIvHI0WXDB3qqT,Lo Hicimos Nosotros,0.172,0.725,233866,0.647,0.0,6,0.105,-8.984,0,0.32,139.97,4,0.482,8
Merk & Kremont,0nlyO7lNTOYB0gjDp7NI7H,Hands Up (feat. DNCE),0.115,0.755,165785,0.725,0.0,4,0.16,-2.877,0,0.0673,107.996,4,0.5579999999999999,64
Good Luck Finding Iris,3zS4cG8asFcKRpWC3OR33o,Into You,0.8340000000000001,0.619,281307,0.381,0.0201,11,0.114,-13.135,0,0.0382,111.976,4,0.293,20
Xander Reign,1zJHidmTAAp8nJbM5zPZ9r,King's Dead,0.0171,0.556,226081,0.597,0.0,1,0.127,-5.852,1,0.376,82.12799999999999,4,0.83,12
Armin van Buuren,0Hd1vKBDsWnuNZKC2M68Yq,A State Of Trance (ASOT 864) - Intro,0.00224,0.253,31181,0.866,0.0,2,0.3339999999999999,-10.443,1,0.1119999999999999,135.102,5,0.23,8
DJ Sharon,43CGX2CxwytAufTERUcnxD,Enjoy What You Do,0.0208,0.866,206594,0.914,7.79e-06,0,0.0727,-3.679,1,0.0928,122.008,4,0.732,3
Parker Polhill,5dokyxpaMeRqbtttGLj0Bp,Perfect Duet,0.8029999999999999,0.278,270000,0.209,0.0,7,0.143,-11.525,1,0.0352,182.17,3,0.221,0
Cam Bean,5JFt1nAleUp3VPEZR96kn9,6 Feet Under,0.155,0.555,212506,0.494,0.447,1,0.119,-11.854,1,0.162,144.058,4,0.462,36
Dj 6pac,75wYMLcfkb7I2r4hyxKtJ9,"I Feel Like (feat. Rick Ross, Bun B & Razah)",0.278,0.6829999999999999,264680,0.43,0.0,0,0.057,-11.005999999999998,1,0.3289999999999999,135.821,4,0.642,8
Zansation,2KrSSNlByBDX6sFbujXsqn,Politics,0.784,0.904,145899,0.56,3.48e-06,11,0.0803,-12.291,0,0.291,130.114,4,0.456,14
Mylène Farmer,6YUpc7ec6dVm8INlyUNY7l,Rolling Stone (Mokoa Remix),0.568,0.847,191732,0.604,0.00506,7,0.109,-8.435,0,0.0796,114.994,4,0.429,5
Fit For A King,50StUp6r3xxzBPnWmE8Xrz,Tower of Pain,3.06e-05,0.466,269965,0.948,5.09e-05,10,0.0937,-5.388,1,0.148,140.05100000000002,4,0.241,50
Black Hoodie,0seejSYXbyk70q8O01T7H3,Black Hoodie Gang,0.134,0.475,201561,0.708,0.0,5,0.136,-8.331,1,0.2239999999999999,96.645,4,0.55,0
Floreyyyy,4XZK2UcofW1OsRvFGFXmzn,Let's Dance,0.209,0.706,104000,0.385,0.148,5,0.201,-11.356,1,0.118,89.66799999999999,4,0.667,35
Beta Radio,6cBmEEG1r5DTI12dK4vwag,Our Remains,0.867,0.3289999999999999,244120,0.319,0.0399,1,0.114,-12.078,0,0.0335,198.116,4,0.29,65
Josh Gallagher,7IcbgcXj4GlGVnB9oMRIhI,How Bout You,0.124,0.5920000000000001,203165,0.595,0.0,2,0.108,-7.67,1,0.0301,105.964,4,0.2339999999999999,35
Roscoe Dash,0UgCetd7m8hVnuIGqmI7Xn,Off Top,0.114,0.908,128902,0.498,0.0,10,0.105,-9.34,0,0.11,120.032,4,0.575,10
RAT BOY,05SKymVIMBiLuVbMvBGJ1C,REACTIONS,0.000531,0.47,207280,0.949,0.00863,6,0.344,-3.75,1,0.083,93.039,4,0.603,29
Johann Sebastian Bach,2SjMp5gja0XVx52ud20V1I,"Violin Sonata No. 6 in G Major, BWV 1019: III. Allegro (Cembalo solo)",0.187,0.276,247364,0.4429999999999999,2.07e-06,3,0.31,-20.981,0,0.0346,123.569,4,0.841,3
Nogizaka46,77m6PiiPEQGUxjNELzMyiF,Synchronicity,0.603,0.5710000000000001,254880,0.923,0.0,0,0.0585,-3.64,1,0.04,135.941,4,0.4679999999999999,42
Skirt Steak,3UcBwMfMefZp0XgYcrBNm0,Ballon Dior,0.0107,0.664,249023,0.609,1.19e-05,10,0.152,-7.071000000000001,0,0.0625,133.067,4,0.181,0
Wolfgang Amadeus Mozart,3OM3PDzmNRnHUKaHCO4qAe,"Die Entführung aus dem Serail, K.384 - Act 2: ""Ich gehe, doch rate ich dir""",0.962,0.451,208240,0.195,6.09e-05,3,0.0848,-16.324,1,0.133,62.428,4,0.38,3
Ben Howard,7dGRFEsRY9vwqGgczE05I2,There's Your Man,0.56,0.605,278573,0.831,0.124,4,0.0602,-7.442,0,0.0567,149.885,4,0.6409999999999999,53
H.E.R.,3JD32O7TzlAb5VjgOGc0R0,"Think (From the Motion Picture ""What Men Want"")",0.0868,0.672,162475,0.758,1.19e-05,1,0.336,-5.757999999999999,0,0.0689,110.046,4,0.5539999999999999,53
SoMo,7uo4ZxiZhhyDDQilKyjDWR,Wake Up Call,0.111,0.618,208500,0.495,0.0,8,0.2319999999999999,-7.711,1,0.0743,159.86,4,0.373,41
Craig David,4px2WN1baOnjR7f5gKMqfF,Focus,0.0296,0.635,176653,0.928,8.22e-06,8,0.2319999999999999,-2.196,0,0.0309,123.98,4,0.708,51
The Weekend Classic,3NSCbFsQryj45wAF5881CZ,Detached,0.0994,0.473,122042,0.6729999999999999,0.012,0,0.123,-5.934,1,0.0359,141.994,4,0.226,10
Pete Yorn,6KxTauWXbqOm2JMDiL5iPy,Bad Dreams,0.0039,0.594,204257,0.845,1.6100000000000002e-05,11,0.292,-4.9910000000000005,0,0.0275,134.02200000000002,4,0.6990000000000001,5
Cannon Eyes,4AE3Mh9c6Sm0YJUVGhnbHF,The Wrong Thing,0.0342,0.69,260000,0.932,7.72e-06,4,0.306,-4.587,1,0.0498,135.019,4,0.687,5
Atmosphere,7m9uPZrFM0n74tGcbYqx4L,Earring (feat. Musab),0.1889999999999999,0.746,183707,0.555,0.000172,5,0.11,-6.361000000000001,0,0.143,78.99600000000001,4,0.371,38
Rohit Raut,3nIC8opa3gshS7eSfvP9Xz,Tipur Tipur,0.833,0.764,205333,0.4039999999999999,0.0,1,0.102,-9.836,1,0.0655,135.1,3,0.479,0
Eric Lualdi,7p1MzsyT0nOxgz8dJ73OS9,Who I Am,0.0055299999999999,0.618,239100,0.5489999999999999,0.0,7,0.0836,-10.746,1,0.122,140.19299999999998,4,0.0752,0
Ben Gold,7mfShPmOwZa6tsRnTnvQ7V,There Will Be Angels - Extended Mix,0.00161,0.62,343993,0.848,8.14e-05,1,0.0777,-6.496,1,0.0585,133.958,4,0.195,17
Rav,1dVQf7cHgQAfIH5bTADZJu,Hypocrisy (She's Singing My Song),0.145,0.595,201626,0.7120000000000001,0.0,10,0.1119999999999999,-7.233,0,0.0953,184.018,4,0.682,29
Wolfgang Amadeus Mozart,6HcXODw1TUBkEvrFuI1BqS,"Le nozze di Figaro, K. 492, Act II: Signori, di fuori son già i suonatori (Live)",0.92,0.4379999999999999,556907,0.185,0.0,5,0.276,-19.399,1,0.0547,102.555,4,0.346,4
Kary Ng,7k2U57iSJgBOCvx3fO3Rzv,Ai Che Di,0.11,0.573,238667,0.735,0.0,5,0.186,-5.658,1,0.0413,134.029,4,0.426,35
Jonny Miller,4VvkCKZzmC6heD80V8u9uU,One in a Million,0.6890000000000001,0.578,208067,0.564,0.0,9,0.0944,-6.856,1,0.0396,89.16,4,0.2,2
NAV,1KAObz8ZfyuMj4YTxHIrfA,Tussin (feat. Young Thug),0.439,0.662,179519,0.503,0.0,0,0.102,-6.7010000000000005,0,0.359,162.918,4,0.315,68
Hayseed Dixie,6kgaqbmPRg3B4a078ehZ8C,Linda On My Mind - Live in Scotland,0.71,0.527,164291,0.5479999999999999,0.0,7,0.49,-6.607,1,0.04,125.704,4,0.649,13
Johann Sebastian Bach,1YlZqUzcTVyq4pCN70OfUO,"Violin Concerto in G Minor, BWV 1056R: I. [no tempo marking]",0.8270000000000001,0.278,191520,0.153,0.00315,11,0.0916,-22.686,0,0.0472,77.059,4,0.5539999999999999,25
Aterciopelados,6HBbnKl4JUA6gnP8fOESDg,Play,0.332,0.7559999999999999,222960,0.483,0.0,2,0.0937,-8.732999999999999,1,0.0327,100.993,4,0.368,43
Kidz Bop Kids,0uEYy6o2fJe2uuyxALsH3E,Deck The Halls,0.000159,0.6409999999999999,147000,0.8170000000000001,0.0,5,0.0983,-4.101,1,0.0318,80.001,4,0.924,27
4Keus,38wES3J3A3St8LIiasxlBx,C'est à nous,0.267,0.7759999999999999,294427,0.759,0.0,5,0.0976,-6.728,0,0.411,139.953,4,0.469,0
Pawcut,2Lghp6IuqfU0v4PLIOo7ls,Sidewinder,0.3979999999999999,0.7070000000000001,71873,0.2739999999999999,0.3879999999999999,2,0.1669999999999999,-12.077,0,0.0284,146.204,4,0.659,32
2Elements,45vsw8FyZ8y7A3KwD7xcVx,Like That - Radio Edit,0.0141,0.6559999999999999,197738,0.868,0.0009449999999999,2,0.892,-5.869,1,0.0774,125.972,4,0.586,4
Bipolar Sunshine,4E9SgDzWJcjQSWCT9B27Iw,Pedestal,0.243,0.698,233684,0.6940000000000001,0.00113,7,0.104,-8.111,0,0.291,113.882,4,0.547,35
Mathis Xavier,5fGmjvz0ov2mX1INDyO4ep,Kansas City,0.486,0.266,270471,0.412,0.0,9,0.119,-8.919,1,0.0334,136.411,4,0.146,0
Hannah Epperson,6gbxx8yMTQ9AuH3UvQEygt,Cat's Cradle (Iris),0.838,0.53,289217,0.0453,0.103,2,0.11,-22.036,1,0.0439,139.909,3,0.34,32
Orbit Culture,0VlYcZCXxdodVUVBX0sRJQ,See Through Me,0.000164,0.345,414169,0.951,0.266,8,0.133,-2.609,0,0.181,149.079,4,0.0584,39
Aly & Fila,5QvM3AguiYUqWC4zJml9Ir,Breath Us To Life (ASOT 863) - Monoverse Remix,8.22e-05,0.4029999999999999,276990,0.884,0.0776,5,0.606,-10.642,1,0.05,130.588,4,0.0416,19
D.Swathi,44bQuZKWdm3xeIw6DGJc9f,Om Gajamukha Ganapathe - Female Version,0.601,0.588,247304,0.588,0.000391,9,0.3289999999999999,-5.435,1,0.037,89.87700000000001,4,0.493,0
Nuela Charles,1VLTdREDxdJvcAFDwN48oN,Do It Right,0.331,0.7440000000000001,208206,0.733,7.03e-05,11,0.0349,-4.671,1,0.111,78.999,4,0.7879999999999999,19
MAX,4FO19heaoF2X1IecIfPURV,Lights Down Low,0.05,0.62,223413,0.579,0.0,0,0.111,-4.898,0,0.0464,81.044,4,0.643,23
03 Greedo,30o0tM9pJc9p1RfoEp6eDJ,Zoning,0.00909,0.621,152746,0.562,7.94e-06,2,0.208,-10.829,1,0.0347,101.043,4,0.0553,46
Jaydayoungan,1Gqpqnt0Z1A7ATZAD3Fja5,All Cancer,0.106,0.645,184362,0.5539999999999999,0.0,1,0.1939999999999999,-9.885,0,0.492,167.87400000000002,4,0.5429999999999999,44
Matt Stell,5wmw9v1S0gbT16R66NNR7N,Prayed for You,0.0886,0.609,211547,0.68,0.0,9,0.108,-6.316,1,0.0348,140.013,4,0.561,13
Ne-Yo,45PJJMCoVdJe8tTHe0JhDE,WITHOUT U,0.637,0.573,194493,0.507,4.74e-06,1,0.0906,-4.873,1,0.146,86.711,4,0.3379999999999999,54
Saukrates,2JxoRCnL26OEp1T1ZZqEQq,Father Time (feat. Shad & Pharoahe Monch),0.32,0.8240000000000001,283110,0.621,0.0,11,0.109,-6.193,0,0.2769999999999999,90.331,4,0.742,0
Kaage,1rbPLNgp59Ut9COSTfC1Rt,Screaming Out,0.0775,0.624,204706,0.574,0.000651,9,0.106,-6.323,1,0.168,170.15400000000002,4,0.0392,0
Cornelio Reyna,39tBhHhIfa5h8PHLEDJumw,Mis Mejores Anos,0.473,0.417,163973,0.406,0.0,10,0.0488,-8.332,1,0.0525,153.31,3,0.785,11
Neffex,1e6aAbWR0MXCNcr4yQovNr,Grateful,0.107,0.782,182400,0.757,0.0,6,0.0779,-6.504,1,0.0898,75.002,4,0.943,64
Sapphire,57GkF9T2Dxg7e02YwqALev,Heaven,0.79,0.517,251268,0.243,0.0,10,0.121,-10.518,0,0.0406,103.326,4,0.271,0
Miky Woodz,3lsGx2tJnbeGeR1U3xYZGS,No Siento Nada,0.0807,0.7440000000000001,217693,0.8140000000000001,0.0,8,0.0491,-4.922,1,0.0996,172.023,4,0.919,68
Pyotr Ilyich Tchaikovsky,6dlGtf5LiuSJtmcqURqda5,"The Queen of Spades, Op. 68, Act II Scene 3: No. 12, Prince Yeletsky's Aria ""Ya vas lyublyu, lyublyu bezmerno"" - Live",0.98,0.192,279400,0.28,0.0262,3,0.772,-19.472,1,0.0866,174.081,4,0.126,10
Rubén Blades,1u9hIjUGsPULzCgAPJwj0y,El Tiempo Será Testigo,0.456,0.8,274144,0.667,0.000118,2,0.0531,-7.516,0,0.0371,90.031,4,0.759,29
Pixy Muse,7EsJ2GoMa8KorgyL5hnj9a,Mustang Gurl,0.523,0.42,269073,0.222,0.0,2,0.214,-16.594,0,0.0398,137.721,4,0.68,8
The Kooks,75uDsw2UW51hT2ZrjYEK19,Honey Bee,0.0604,0.621,137754,0.818,1.07e-06,8,0.059,-3.647,1,0.0731,171.47099999999998,4,0.9,49
